,date,content
2616,2022-10-17 08:43:58+00:00,"प्रशासनिक कार्यों में लापरवाही व पर्यवेक्षणीय दायित्वों में शिथिलता के दृष्टिगत मेरे द्वारा जिला चिकित्सालय, कानपुर देहात के मुख्य चिकित्सा अधीक्षक डॉ० राजेंद्र प्रसाद गुप्ता जी को तत्काल प्रभाव से निलंबित कर परिवार कल्याण निदेशालय में संबद्ध कर दिया गया है।
@BJP4India
@BJP4UP"
2617,2022-10-17 08:43:37+00:00,"The struggle for economic freedom will not relent. This is the beginning of the end for BJP in Gujarat.

Jai Hind🇮🇳

#ModiArrestsManishSisodia"
2618,2022-10-17 08:43:34+00:00,"Galat kri hai Bjp ye main iski aalochna krta hu..im against BJP
#ModiArrestsManishSisodia https://t.co/p1h0MetcRE"
2619,2022-10-17 08:43:05+00:00,"8 Dec को Jail के ताले टूटेंगे, मनीष सिसोदिया छूटेंगे!

हमारा मानना है, जब तक Gujarat चुनाव हैं तब तक BJP की CBI और ED @msisodia को जेल में रखेगी

8 December को चुनाव के नतीजे आने पर मनीष जी को छोड़ा जाएगा।

— @Saurabh_MLAgk #ModiArrestsManishSisodia https://t.co/bndlKF8NRI"
2620,2022-10-17 08:42:25+00:00,"This photo clearly shows that the BJP government will not get anything by arresting such a common man.

Sadgi ki meesal♥️

#ModiArrestsManishSisodia"
2621,2022-10-17 08:41:38+00:00,"जनपद देवरिया के विभिन्न समाचार पत्रों में...17/10/2022

@Narendramodi @bjp4india @jpnadda @amitshah @myogiadityanath @bjp4up https://t.co/Ttn84HI4lI"
2622,2022-10-17 08:40:55+00:00,"Gujarat @Gopal_Italia के ख़िलाफ़ BJP की कार्यवाही से रोष में है

BJP को पाटीदार समाज से इतनी नफ़रत क्यों?

पाटीदार समाज BJP के बदले की भावना से किए गए @Gopal_Italia पर अन्याय को देख रहा है। और एक होकर गुजरता चुनाव में BJP को जवाब देगा

— @SanjayAzadSln

https://t.co/IpVy1wpr5u"
2623,2022-10-17 08:40:45+00:00,"अवस्थापना सुविधाओं का पूरा लाभ आम नागरिकों को मिल सके इसके लिए प्रदेश के 15 सामुदायिक स्वास्थ्य केंद्रों को पी०पी०पी० मॉडल में संचालित कराये जाने हेतु मैंने विभागीय अधिकारियों को आदेश दिये हैं।
@PMOIndia 
@BJP4India 
@BJP4UP 
@CMOfficeUP"
2624,2022-10-17 08:38:51+00:00,"@BJP4India के राष्ट्रीय प्रवक्ता श्री @Shehzad_Ind पूनावाला जी को जन्मदिन की हार्दिक बधाई व अभिनंदन 

भगवान द्वारिकाधीश आपको स्वस्थ रखें व दीर्घायु प्रदान करें ऐसी कामना करता हूँ"
2625,2022-10-17 08:36:21+00:00,"Sahi kaha, BJP ne satyanash kar diya https://t.co/EFnlcROvxw"
2626,2022-10-17 08:36:15+00:00,"पुष्प वर्षा की तैयारी हुई जारी। ✌🏾🙈🎉🎉🎉
@BJP4India @sambitswaraj @AaryaLKO @myogiadityanath  @Up https://t.co/l6wmfENAuD"
2627,2022-10-17 08:34:51+00:00,@BJP4India @narendramodi Namo namo.
2628,2022-10-17 08:32:55+00:00,@BJP4India @JPNadda इनकी बात का बुरा न माने 95%
2629,2022-10-17 08:32:35+00:00,"महाराजा चेत सिंह जिला चिकित्सालय, ज्ञानपुर भदोही में इलाज के अभाव में हुयी एक महिला के मृत्यु से संबंधित उत्तरदायी दो चिकित्सकों को मेरे द्वारा तत्काल प्रभाव से निलंबित किये जाने के अदेश दिये  गये हैं। - @brajeshpathakup 
@PMOIndia @BJP4India @BJP4UP @CMOfficeUP"
2630,2022-10-17 08:32:31+00:00,@kpmaurya1 और @BJP4India बाप
2631,2022-10-17 08:31:28+00:00,"महाराजा चेत सिंह जिला चिकित्सालय, ज्ञानपुर भदोही में इलाज के अभाव में हुयी एक महिला के मृत्यु से संबंधित उत्तरदायी दो चिकित्सकों को मेरे द्वारा तत्काल प्रभाव से निलंबित किये जाने के अदेश दिये  गये हैं।
@PMOIndia 
@BJP4India 
@BJP4UP 
@CMOfficeUP"
2632,2022-10-17 08:28:11+00:00,@paritoshkarya @srinivasiyc to kya hua apke bacche padte hain..............fir apko itna bura kyun lga........apko BJP pasand hogi fir
2633,2022-10-17 08:28:02+00:00,@Swamy39 BJP Never fails*
2634,2022-10-17 08:26:44+00:00,@BJP4India @sambitswaraj महोदय सादर प्रणाम थोड़ा सा इस समय के हालात पर भी ध्यान दीजिए जो वर्तमान समय में हो रहा है महोदय https://t.co/08d3SReozw
2635,2022-10-17 08:25:51+00:00,"@AmritaRathodBJP वहाँ पर BJP वाले बेरोजगार हो गए हैं इसलिए छिनैती, डकैती शुरू हो गया।"
2636,2022-10-17 08:24:59+00:00,"#Lucknow

🟥भाजपा संगठन की बैठक खत्म 

🟥मीडिया प्रकोष्ठ की  बैठक शुरू

🟥राष्ट्रीय महामंत्री पुरंदेश्वरी की अध्यक्षता में बैठक

🟥प्रदेश अध्यक्ष भूपेंद्र चौधरी बैठक में मौजूद

🟥संगठन महामंत्री धर्मपाल भी बैठक में मौजूद

#BJP"
2637,2022-10-17 08:24:53+00:00,यूपी के युवाओं को कुछ पता नहीं है कौन से खण्डहर में धकेल दें ये BJP चालक https://t.co/LnnhBIAT5O
2638,2022-10-17 08:23:36+00:00,"This Diwali, go 
Vocal for Local! 🪔 

आइए हम सभी इस दिवाली स्थानीय उत्पादों को अपनाएं और अपने मेहनती कारीगरों और शिल्पकारों के हाथों को मजबूत करें।

उनसे हमारी खरीदारी उनकी दिवाली को वास्तव में शानदार और उत्सवपूर्ण बना सकती है।
#localforvocal 
#localforvocalindia
@BJP4India https://t.co/XBIEWUiqyS"
2639,2022-10-17 08:22:30+00:00,"गोला विधानसभाउपचुनाव-bjp की स्टार प्रचारकों की सूची से केंद्रीय मंत्री अजयमिश्र टेनी का नाम गायब ?@EyeIndiaMedia 
https://t.co/1tOffoWaUm
@BJP4UP 
@DMSitapur
@myogiadityanath
#gola #bidhansabha #Election2022 #kendriyamantri #AjayMishraTeni #BJPGovt #UPPolice #UttarPradesh #UPGovt https://t.co/7rGkebhqOS"
2640,2022-10-17 08:22:19+00:00,@Bhupendraupbjp @PurandeswariBJP @RadhamohanBJP @idharampalsingh @OfficeofJPNadda @BJP4UP @BJP4India 4 महीने से ज्यादा हो गया ....जय भाजपा @myogiadityanath @narendramodi @JPNadda https://t.co/VeBxFq3wmR
2641,2022-10-17 08:22:16+00:00,@AgriGoI @nstomar @Vipinsinghbjp12 @Shubham__BJP @IFAD @bpsarojmp @merohittsaxena @CMOfficeUP @PMOIndia @PakPMO @DrSatishPoonia @Dr_AnilMaurya @myogiadityanath @beingarun28 @iSinghApurva @Raazawasthiup @ShivnarayanRuh6 @bhupesh4bjp @Bhupendraupbjp मेरे गरीब पिता को लाभ दिलाए https://t.co/VRQdPVRE27
2642,2022-10-17 08:21:52+00:00,"सनातन द्रोही चरित्र प्रारंभ से हि रहा है खांग्रेषियों का ,
@nidhitripathi92 @hariompandeyMP @AshwiniUpadhyay 
@rakeshbjpup
@Bambalal_BJP 
@DrAvadheshBJP 
@manishBJPUP https://t.co/IzQkI02g6N"
2643,2022-10-17 08:21:09+00:00,@beingarun28 Itzar us din ka jb bjp wale royenge aur tm bhi ....
2644,2022-10-17 08:20:50+00:00,"@Bhupendraupbjp @PurandeswariBJP @RadhamohanBJP @idharampalsingh @OfficeofJPNadda @BJP4UP @BJP4India आप सभी लोगों का बहुत-बहुत हार्दिक स्वागत और शुभकामनाएं भारत मांगे नया और स्वतंत्र संविधान।
75 वर्ष पुराना संविधान काफी नहीं है तो समय की मांग है नया भारत नया संविधान सशक्त भारत सशक्त संविधान भारत माता की जय वंदे मातरम https://t.co/1YJMadF09j"
2645,2022-10-17 08:19:25+00:00,@BJP4India Kuch bhi
2646,2022-10-17 08:18:13+00:00,@Rajsoraba @SupriyaShrinate @BJP4India Ji bilkul ho gai thi jamanat jabt
2647,2022-10-17 08:18:03+00:00,@sambitswaraj Ek se badh kar ek murkh hai BJP me Bhai tum usme se 4 No pe ho 1 no modi ji 2 no Amit Shah 3 no mohan bhagwat..... list Bahut lambi hai
2648,2022-10-17 08:17:52+00:00,@HARIDWARJIBJP @narendramodi @JPNadda @BJP4India Jay Shri Ram
2649,2022-10-17 08:16:30+00:00,"प्रखर राष्ट्रवादी, @BJP4India के राष्ट्रीय प्रवक्ता बड़े भाई श्री @Shehzad_Ind जी आपको जन्मदिवस की हार्दिक शुभकामनाएं 🎂🥳 
प्रभु श्रीराम जी आपको उत्तम स्वास्थ्य एवं दीर्घायु प्रदान करें। 🙏 https://t.co/V4bTXEgPDj"
2650,2022-10-17 08:16:05+00:00,"@CMOfficeUP @myogiadityanath माननीय मुख्य मन्त्री जी प्लीज संज्ञान मे लीजिए ट्रान्सफार्मर फुके हुये 12 दिन हो गएहैं लेकिन @mvvnlhardoi केन्द्रीयस्टोर वाले चक्कर कटवा रहे हैं हमारी धान की फसल सूख रही है 🙏
@narendramodi @aksharmaBharat @UPPCLLKO @UppclChairman @mduppcl @AmitShah @JPNadda @BJP4India 9838614949 https://t.co/xwETIZTStI"
2651,2022-10-17 08:14:33+00:00,"@BJP4UP 
@BJP4India 
@PibLucknow https://t.co/BCeWxkKpfP"
2652,2022-10-17 08:14:17+00:00,"आज जनपद इटावा के सैफई हवाई पट्टी में आगमन पर पार्टी पदाधिकारियों एवं कार्यकर्ताओं द्वारा किए गए स्वागत के लिए हृदय से आभार व्यक्त करता हूँ।
माoउपमुख्यमंत्री श्री @kpmaurya1 जी
@BJP4India 
@BJP4UP https://t.co/aBlpH0Tfzh"
2653,2022-10-17 08:13:21+00:00,@AbhilashaBJP @BJP4India @narendramodi @JPNadda @AmitShah @BJP4UP @myogioffice @Bhupendraupbjp @brajeshpathakup @NandiGuptaBJP Nyc
2654,2022-10-17 08:12:11+00:00,@Bhupendraupbjp @PurandeswariBJP @RadhamohanBJP @idharampalsingh @OfficeofJPNadda @BJP4UP @BJP4India जय हो
2655,2022-10-17 08:12:01+00:00,"@sardesairajdeep 🤦Murji patel got 40000 votes as independent in last election wen bjp shivsena fought together 
पत्रकार😆"
2656,2022-10-17 08:11:05+00:00,@Bhupendraupbjp @PurandeswariBJP @RadhamohanBJP @idharampalsingh @OfficeofJPNadda @BJP4UP @BJP4India जय भाजपा तय भाजपा
2657,2022-10-17 08:10:53+00:00,@AbhilashaBJP @BJP4India @narendramodi @JPNadda @AmitShah @BJP4UP @myogioffice @Bhupendraupbjp @brajeshpathakup @NandiGuptaBJP बहुत-बहुत बधाई एवं हार्दिक शुभकामनाएं
2658,2022-10-17 08:10:41+00:00,"आज भाजपा प्रदेश मुख्यालय पर आयोजित बैठक में @BJP4India की राष्ट्रीय महासचिव श्रीमती @PurandeswariBJP जी, प्रदेश अध्यक्ष मा० @Bhupendraupbjp जी, संगठन महामंत्री मा० @idharampalsingh जी का मार्गदर्शन प्राप्त हुआ।
@BJP4UP https://t.co/s89DtYGytZ"
2659,2022-10-17 08:10:03+00:00,@RahulSawant6148 @SS_Info1003 Shivsena pta nhi perception bna pati hii ya nhi... Agar ye bna de ki BJP dar se bhag gyi election chhodkar to bhi fayda hoga election me
2660,2022-10-17 08:09:58+00:00,BJP https://t.co/S5ZW3KWUoW
2661,2022-10-17 08:09:53+00:00,"Half news

It is said that RAJ THACKREY requested BJP to do so https://t.co/GsTYm4kaYW"
2662,2022-10-17 08:09:24+00:00,"पिछले 27 साल से गुजरात में BJP का राज है, लेकिन आज भी गुजरात के छात्र बेरोजगार हैं। लगातार पेपर लीक हो रहे हैं और मोदी जी इन मुद्दों पर पर्दा डाल रहे हैं।

अब गुजरात के छात्र ऐसी निकम्मी सरकार को बेपर्दा करेंगे।
#BJPPaperLeakModel https://t.co/TaLeuaJKUe"
2663,2022-10-17 08:09:00+00:00,@prahladspatel @narendramodi @PMOIndia @nsitharaman @mRajbahadurBJP @JPNadda @BJP4India @BJP4MP @pspoffice वीडियो कॉन्फ्रेंस के माध्यम से उद्घाटन...
2664,2022-10-17 08:08:26+00:00,@BJP4India Bjp ki soch bharat bhecho 😂. Rupya nahi gir rha hai dollar majbhut ho rha hai . Ab mujhe yh samjh me nahi aa rha hai modi ji 14 -15 ghante karte kya hai Jab rupya majbut hi nahi ho rha hai yani modiji karne ke bahane mobilegame khelte hai aur log samjhte hai modi ji kamkarrhe h
2665,2022-10-17 08:06:39+00:00,Bahut sunder kaha apne ye hi Satya hai and you are a great pravakta of BJP https://t.co/t73vDqffqo
2666,2022-10-17 08:05:37+00:00,Ab kuch andhbhakt ko lagega maidam sahi to bol rahi h 🤣🤣Or ye h hamari finance minister aap soch sakte h desh kaha ja rha h 🤣🤣#BJP #NirmalaSitaraman #Congress #PMOI #AAP #NarendraModi https://t.co/thvDvu6DGt
2667,2022-10-17 08:05:31+00:00,@Sumit36999 @NagarVikasUP @monu_prajapati @shashank1kripal @SwachhBharatGov @MoHUA_India @Shiviasup @UPGovt @CommissionerKnp @BJP4UP @mayorkanpur @aajtak @ZeeNews @BJP4India आपकी शिकायत को दर्ज कर लिया गया है
2668,2022-10-17 08:05:21+00:00,@prahladspatel @narendramodi @PMOIndia @nsitharaman @mRajbahadurBJP @JPNadda @BJP4India @BJP4MP @pspoffice बैंकों को गरीबों के घरों तक पहुंचाने की पहल
2669,2022-10-17 08:05:19+00:00,"भारत रत्न,आज के दौर के भगत सिंह तथा दुनिया के सर्वश्रेठ शराब ""सॉरी"" शिक्षा मंत्री को शराब घोटाले के नाम पर CBI द्वारा पूछताछ के लिए बुलाने जो हिमाकत @BJP4India ने किया है उसका बदला जनता लेगी,"
2670,2022-10-17 08:04:39+00:00,@PostTruthIndia @AtishiAAP Etna byawshta jo 500 -500 rupya dekar bjp ki raily me log bulaeye hai ye log ager ye log Etna kharcha bachho ke liye kiye hote to up pet ke exam me sabhi bachhe  aaram se gye rhte
2671,2022-10-17 08:03:57+00:00,"पीएम किसान सम्मान निधि की 12वीं किस्त जारी

प्रधानमंत्री का किसानों को दिवाली तोहफा

16 हज़ार करोड़ रुपये की किश्त जारी 

600 पीएम किसान समृद्धि केंद्रों का उद्घाटन

#PMQs #PMKisan #pmkisansammannidhi #PMModi #NarendraModi #BJP #BreakingNews https://t.co/Qtb7vHFb2p"
2672,2022-10-17 08:03:32+00:00,@TweetAbhishekA BJP
2673,2022-10-17 08:02:54+00:00,"@dingh_rakesh @Shubham__BJP #हर____हर___महादेव ,🙏🙏"
2674,2022-10-17 08:02:16+00:00,@Sunilmodgill2 @Shubham__BJP @Everyone #जय_श्री_राधे_कृष्णा‌‌ 🙏🙏🙏
2675,2022-10-17 08:01:56+00:00,@ShashiTharoor Although being a BJP guy I support you Mr Tharoor
2676,2022-10-17 08:00:55+00:00,@narendramodi @PMOIndia @BJP4India https://t.co/ntfy5K7ZiH
2677,2022-10-17 08:00:48+00:00,@Nupurfan_ Bjp
2678,2022-10-17 08:00:43+00:00,@mp_kaushal @narendramodi @AmitShah @JPNadda @rajnathsingh @PMOIndia @BJP4India @idharampalsingh @Bhupendraupbjp @myogiadityanath @BJP4UP जय भाजपा तय भाजपा
2679,2022-10-17 07:59:39+00:00,"@_ahania Mine-
Gujarat - BJP
Rajasthan - BJP
Himachal - BJP
Tripura - BJP
Madhya Pradesh - Congress 
Mizoram - Non-BJP 
Nagaland - BJP
Karnataka - Congress
Chattisgarh - Congress
Telangana -  BRS/BJP 65:35 

Lok sabha 2024 - BJP"
2680,2022-10-17 07:59:28+00:00,शोषित एवं अशक्त वर्ग की आवाज बुलंद करने हेतु आजीवन संघर्षरत रहे डॉ. सोनेलाल पटेल की पुण्यतिथि पर उन्हें विनम्र श्रद्धांजलि! - @myogiadityanath @ShishirGoUP @sanjaychapps1 #news #bjp
2681,2022-10-17 07:58:22+00:00,"@Sumit36999 @monu_prajapati @shashank1kripal @nagarnigamknp @SwachhBharatGov @MoHUA_India @Shiviasup @UPGovt @CommissionerKnp @BJP4UP @mayorkanpur @aajtak @ZeeNews @BJP4India जानकारी देने के लिए आपका धन्यवाद, आपकी शिकायत पर आवश्यक कार्यवाही के लिए सम्बन्धित अधिकारियों को प्रेषित कर दिया गया है कृपया प्रतीक्षा करें हमारे अधिकारी आपसे शीघ्र ही संपर्क करेंगे, धन्यवाद।"
2682,2022-10-17 07:58:01+00:00,"We comment on condition of Hindus in Pakistan or Bangladesh. But what is the condition in India, are Kashmiris to die? Protect them.
@BJP4India @INCIndia @PMOIndia @RSSorg https://t.co/imAZSUtKgR"
2683,2022-10-17 07:57:14+00:00,"@AmitShahOffice @AmitShah इतनी ही चिंता है तो इस पर बात करें ।
जितना आप सोच रहे हैं जनता उससे भी आगे।
@BJP4India @myogiadityanath https://t.co/GsYjT5qiyB"
2684,2022-10-17 07:56:13+00:00,@Himansh70462258 @PragyaLive Ek aur bat yad aaya hai aapka to jal gya hoga ki yh pandit hokar bhi bjp ki burae kar rhi hai esh liye
2685,2022-10-17 07:54:35+00:00,"@RubikaLiyaquat आप को तो अपनी ड्यूटी पता ही होगी
Bjp की तरफ से आप को बैटिंग करनी है
वैसे आप कहाँ भूलने वाली हैं"
2686,2022-10-17 07:53:40+00:00,"आचार्य प्रमोद कृष्ण वोट डालने पहुंचे लखनऊ,
उन्होंने कहा कि कांग्रेस ने यह सिद्ध कर दिया कि कांग्रेस पार्टी के अंदर लोकतंत्र है, बकायदा अध्यक्ष का चुनाव हो रहा है बीजेपी के मुंह पर इससे बड़ा तमाचा और कुछ नहीं हो सकता ...
#Lucknow #UttarPradesh @BJP4India @BJP4UP @AcharyaPramodk https://t.co/e6wcmzR03j"
2687,2022-10-17 07:53:24+00:00,"#Etawah

🟥उपमुख्यमंत्री केशव प्रसाद मौर्य इटावा पहुंचे

🟥सैफई हवाई पट्टी पर चार्टर्ड प्लेन से पहुंचे 

🟥पार्टी कार्यालय कार्यक्रम में जाएंगे डिप्टी सीएम

🟥1:30 बजे विकास भवन में पीसी करेंगे केशव मौर्या

@kpmaurya1 #BJP"
2688,2022-10-17 07:51:54+00:00,"गैंगस्टर और गुंडे पालना हमेशा से भाजपा की रीति और नीति रही है।
@BJP4India से एक अच्छे समाज की कल्पना करना ही बेकार है।
#Noida
@INCIndia @IYC_UPEast https://t.co/eTlSVUOM0V"
2689,2022-10-17 07:51:46+00:00,"@BJP4India @narendramodi Govt. is doing good work but proper and sharp      
 watch must be made over the staff and officers."
2690,2022-10-17 07:51:28+00:00,"नगर पंचायत मुंडेरवा स्थित गन्ना विकास इन्टर कालेज के अध्यापक आदरणीय आनन्द मणि त्रिपाठी गुरूजी के निधन का समाचार सुनकर विद्यालय पहुंच कर आचार्य गणों के साथ अपनी संवेदना व्यक्त किया। 

#नगर_पंचायत_क्षेत्र_मुंडेरवा
@HarishD_BJP https://t.co/zXEnGSwTcx"
2691,2022-10-17 07:50:51+00:00,@Chachabanjara RSS aur BJP ka हितैषी है इस लिए बस
2692,2022-10-17 07:50:14+00:00,@BJP4India @narendramodi 50kg की बोरी को 45kg करके 5kg का चूना भी लगाया।
2693,2022-10-17 07:49:59+00:00,@BJP4India राम मंदिर बन गया है और भी देश के बारे में सोचो
2694,2022-10-17 07:49:21+00:00,"@chitraaum @Shehzad_Ind चित्रा का पयमेंटे इसके द्वारा ही ट्रांसफर हो रहा है BJP headoffice से.

ई अब समझ आया

ये रिस्ता क्या कहलाता है"
2695,2022-10-17 07:48:56+00:00,@MUKESHKRJAISWA3 @RohiniAcharya2 Bjp ab 00 se start hogi bhai bihar jaa ker dekh lo har jagh lalu hi hai
2696,2022-10-17 07:46:29+00:00,"@BJP4India @AmitShah देखो भाई दिया तो कुछ नही है झूठ नही बोलूंगा पर हा हिंदुत्व और राष्ट्र हित के लिये बहुत कुछ किया है इतना ही पर्याप्त है पाकिस्तान की ईंट से ईंट बजा दी थी सर्जिकल स्ट्राइक करके,देश के जिहादी भी काबू में है। और हा हमको योगी महाराज देश के प्रधानमंत्री चाहिए और 100% एक दिन वो बनेंगे।"
2697,2022-10-17 07:46:21+00:00,"जहाँ बुलेट-ट्रैन का कार्य प्रगति पर हो, उस देश मे गरीबी का हाल.....
@UPGovt
@BJP4India
@chitraaum https://t.co/PSvbygGLkz"
2698,2022-10-17 07:45:08+00:00,@BJP_UttarBang @RHS_India Yeah neta hai Kya
2699,2022-10-17 07:44:50+00:00,"BJP सरकार में पेपर लीक हो जाते हैं लेकिन देश के प्रधानमंत्री और प्रदेश के मुख्यमंत्री को कोई फर्क नही पड़ता है। इस सरकार ने छात्रों और युवाओं को हमेशा छलने का काम किया। गुजरात में हुए पेपर लीक मामला गुजरात सरकार की शिक्षा व्यवस्था पर सवाल खड़ा करता है।
#BJPPaperLeakModel"
2700,2022-10-17 07:43:52+00:00,"@Saroj_ShrnM @AshwiniUpadhyay @narendramodi @myogiadityanath @thekiranbedi @smritiirani @KapilMishra_IND @sardanarohit @RSSorg @sambitswaraj @RakeshSinha01 @VasundharaBJP @girirajsinghbjp @PiyushGoyal @ZeeNews @INCIndia @ArvindKejriwal @ChouhanShivraj @RahulGandhi @Ra_THORe @sudhirchaudhary @Swamy39 @Republic_Bharat @rssorg1925 @BJP4India @PMOIndia @AmitShahOffice @DrRthi001 @ABPNews @RajatSharmaLive @TajinderBagga @digvijaya_28 @YogiDevnath2 @iAjaySengar @KirenRijiju @blsanthosh @rajnathsingh @nitin_gadkari @mlkhattar @byadavbjp @dpradhanbjp @pushkardhami @himantabiswa @Dev_Fadnavis @AamAadmiParty @AmanChopra_ @msisodia @manojmuntashir @pramodsworld1 @AcharyaPramodk जय श्रीकृष्ण
🙏❤️💐"
2701,2022-10-17 07:43:38+00:00,"@abhijitmajumder If one takes out about 10 key words from BJP leaders — Pakistan, Kashmir, Masjid, urban naxal etc — their entire campaign may collapse."
2702,2022-10-17 07:42:38+00:00,"My money was deducted but the product is still not arrived at my place.
Totally fake website #flipkart it’s not done by me 
they cancelled it and show me cancelled by you
#myntra 
#amazon

@_Kalyan_K 

 #flipkartscam #FlipkartDoglaHai
#PMOIndia #MHA  #BJP #AAP @Flipkarts_care https://t.co/3vJeN4ERgh"
2703,2022-10-17 07:42:17+00:00,@BJP4India @narendramodi Great PM
2704,2022-10-17 07:42:16+00:00,@narendramodi and #Modiji #BJP can you get any lower and pettier? Don't y'all have any shame https://t.co/orVqutvv4l
2705,2022-10-17 07:42:07+00:00,e-NAM ने किसानों के जीवन पर सकारात्मक प्रभाव डाला है- PM MODI #pmmodi #BJP https://t.co/LjKBdXaUil
2706,2022-10-17 07:42:05+00:00,"@ptshrikant @narendramodi @BJP4India @BJP4UP वहा पेयटीएम नही होता है जबकि 
पीएम खुद कहते है की पेटीएम करो"
2707,2022-10-17 07:38:52+00:00,"#वेदान्त व #आध्यात्म पर आधारित हिन्दू दर्शन के अनुयायी व अद्वैतवाद के समर्थक महान विचारक और सन्यासी #स्वामी #रामतीर्थ जी की #पुण्यतिथि पर कोटिशः नमन।
@Anshuman2589401 @BJP4India @BJP4UP @Bjp4Awadh https://t.co/KioK0YahGK"
2708,2022-10-17 07:38:19+00:00,"नीति आयोग की रिपोर्ट के मुताबिक़, किस राज्य में ग़रीबी कितनी ज़्यादा और कितनी कम?
@BJP4UP @BJP4India @CMBiharNK @laluprasadrjd @yadavtejashwi https://t.co/3zk4qdrmSw"
2709,2022-10-17 07:37:41+00:00,@BJP4India Proud of you my pm
2710,2022-10-17 07:37:11+00:00,@ShyamMeeraSingh Bjp 99 seat congress 77 seat aur aap 0 seat ye pichhali baar ka ganit tha gujrat me .es baar aap party ko itna coverage isliye Diya ja raha taki wo congress ko roke aur 77 ki jagah 17 pe lake khada kar de .desh ko bjp se jyada nukashan aap party se hai jo gorrila yudhha kar rahi.
2711,2022-10-17 07:36:21+00:00,@ptshrikant @narendramodi @BJP4India @BJP4UP जय हो 🙏
2712,2022-10-17 07:35:23+00:00,"@BJP4India के राष्ट्रीय प्रवक्ता आदरणीय श्री @Shehzad_Ind जी को जन्मदिन की हार्दिक बधाई एवं शुभकामनाएं।

ईश्वर से आपके उत्तम स्वास्थ्य एवं दीर्घायु जीवन की कामना करती हूँ।

#HappyBirthdaySir https://t.co/6DzXRFnTFQ"
2713,2022-10-17 07:34:06+00:00,आप सभी से आग्रह है कि PM श्री @narendramodi जी के #vocal4local संकल्प की दिशा में पुष्य नक्षत्र से लेकर दीपावली तक अपने नजदीकी व स्थानीय बाजारों से खरीदारी जरूर करें ताकि दुकानदारों व उनके कर्मचारियों की #Deepawali भी रोशन हो। @BJP4India @BJP4UP
2714,2022-10-17 07:32:46+00:00,@Bhupendraupbjp @PurandeswariBJP @BJP4UP @BJP4India हार्दिक स्वागत एवं अभिनंदन है
2715,2022-10-17 07:30:12+00:00,@GopalJi_Tandon @Bhupendraupbjp @idharampalsingh @BJP4India @BJP4UP सुस्वागतम्
2716,2022-10-17 07:29:49+00:00,"@Mystic1371 Western Up me bahut muskil sp rld ke liye

It remains a Bjp area
SP can dent some seats in purvanchal region like jaunpur ballia Deoria machlishahr etc.
But according to 2022 assembly elections sp is winning something about 20-25 seats but lok sabha is different."
2717,2022-10-17 07:29:24+00:00,"सदैव आपके आर्शीवाद का 
आकांक्षी रहने वाला 
आपका अपना छोटा भाई व बेटा
हरीओम तिवारी 
अयोध्या, उत्तर प्रदेश, 224001
@myogiadityanath
@Abhishekayo
@BJP_Ayodhya1
@VedPrakashBJP
@RajeshUpadhya8
@suniltiwari5646 
@LalluSinghBJP 
@GIRISHKUMARPAND 
@KhanSirOffical https://t.co/dedM6njThD"
2718,2022-10-17 07:28:53+00:00,"@vikaskyogi शर्त लगा लो गुजरात मे BJP को कोई नही हरा पाएगा । 
जिसको शर्त लगनी हो लगालो"
2719,2022-10-17 07:28:40+00:00,@monu_prajapati @shashank1kripal @nagarnigamknp @SwachhBharatGov @MoHUA_India @Shiviasup @UPGovt @CommissionerKnp @BJP4UP @mayorkanpur @aajtak @ZeeNews @BJP4India आपकी शिकायत को संबंधित अधिकारी को प्रेषित किया जा रहा है। कृपया अपना  सम्पर्क नंबर  साझा करें।
2720,2022-10-17 07:28:34+00:00,"Gujarat में BJP डरती है,
तो Delhi में CBI को आगे करती है।

ये जिसको बुलाएंगे, सब सीबीआई में जाएंगे
लेकिन बीजेपी को गुजरात में तो हराएंगे

Aaj ka Bhagat Singh @msisodia

#ModiArrestsManishSisodia https://t.co/TaYLVp7fay"
2721,2022-10-17 07:27:12+00:00,@BBCHindi ठीक उसी तरह जैसे देश कमजोर नहीं हुआ है BJP मजबूत हुई है
2722,2022-10-17 07:26:52+00:00,"#Barabanki  सांसद है ये जो मारते भी बहुत है और गरियाते भी बहुत है #Viral #BJP
@narendramodi https://t.co/rqosdjC577"
2723,2022-10-17 07:25:41+00:00,@Bjp4Upendra7 @narendramodi @BJP4India @BJP4UP जय हो
2724,2022-10-17 07:24:17+00:00,"Himachal Pradesh Election: टिकट बंटवारे में कड़े फैसले ले सकती है भाजपा, युवा और नए चेहरों को मिलेगी तरजीह #HimachalPradesh #Election #BJP #Congress https://t.co/Rwgsc6Y3v9"
2725,2022-10-17 07:23:27+00:00,"मेरठ कैंप कार्यालय स्थित बेसिक शिक्षा विभाग द्वारा विद्यालयों में शिक्षकों की अनुपस्थिति शिकायत प्राप्त हुई तत्काल BSA मेरठ  से वार्ता करके समस्याओं का निस्तारण करने के निर्देश दिए उन्होंने निस्तारण करने का आश्वासन दिया
@BJP4India @blsanthosh @DattaHosabale @JPNadda @BJP4UP https://t.co/9BLv9nwoOW"
