,date,content
1065,2022-10-17 03:26:26+00:00,@NileshG62808770 @SupriyaShrinate @BJP4India 😂😂🤣
1066,2022-10-17 03:23:51+00:00,प्रखर राष्ट्रवादी एवम् आपने तथ्यों से विपक्ष की बोलती बंद कर देने वाले @BJP4India के प्रवक्ता आदरणीय भाई साहब श्री @Shehzad_Ind जी को जन्म दिवस की हार्दिक शुभकामनाएं एवं बधाई। बाबा महाकाल का आशीर्वाद सदैव आप पर बना रहे यही कामना है। https://t.co/GHNFSfXTQe
1067,2022-10-17 03:22:29+00:00,स्वागत है अभिनंदन है अमित भाई शाह जी आपका भोपाल में @AmitShah @blsanthosh @ajayjamwalbjp @ChouhanShivraj @vdsharmabjp @HitanandSharma @BJP4India @BJP4MP https://t.co/EQwBBqGptt
1068,2022-10-17 03:18:46+00:00,"@Dev_Fadnavis @BJP4India ने @RajThackeray ला महत्व देत नाही हे दाखवुन हि निवडणूक जिंकायलाच हवी
@keshavupadhye @BhatkhalkarA @ShelarAshish 
कारण एकही शिवसेना संबंधित व्यक्ती विश्वास ठेवण्याच्या लायकीचा नाही. 
अगदी पक्षात घेतलेले सुद्धा.केवळ स्वार्थ दुसरे काही नाही. हा इतिहास आहे"
1069,2022-10-17 03:15:10+00:00,"@BJP4India @JPNadda संख्या का खेल खतरनाक होता है,इसकी तुलना महंगाई,बेरोजगारी,गरीबी,गैस सिलेंडर के दामों,जी एस टी की परेशानियों को जोड़कर करेंगे तो वित्तमंत्री के अर्थशास्त्री ज्ञान से दुनियां को पता चल चुका है,देश में 80 करोड़ लोग मुफ्त राशन से जीवन यापन कर रहे हैं,कभी विचार कीजिए।🌹जय श्रीराम 🌹🙏"
1070,2022-10-17 03:13:30+00:00,@DrMohanYadav51 @BJP4MP @BJP4India जय श्रीमहकाल 🙏🙏🙏
1071,2022-10-17 03:12:15+00:00,"@DrMohanYadav51 @BJP4MP @BJP4India ॐ महाकाल महाकाय महाकाय जगपते! 
महाकाल महायोगिन महाकाल नमोस्तुते!!"
1072,2022-10-17 03:10:32+00:00,"@DrMohanYadav51 @BJP4MP @BJP4India कर्पूर गौरम करुणावतारं संसारसारं भुजगेंद्रहारम्! सदा वसंतम हृदयार विंदे भवम भवानी सहितम नमामि

श्री महाकाल लोक उज्जैन"
1073,2022-10-17 03:10:00+00:00,@HardikPatel_ @PRupala @JM_Scindia @narendramodi @CRPaatil @AmitShah @ianuragthakur @shivprakashbjp @ratnakar273 @CTRavi_BJP @ArunSinghbjp क्या हालत हो गयी रे तेरी हार्दिक ☺️☺️☺️☺️☺️
1074,2022-10-17 03:08:36+00:00,"@DrMohanYadav51 @BJP4MP @BJP4India #मेरे_बाबा_महाकाल

*🙏🏻🌹#जय_श्री_महाकाल 🌹🙏🏻*

#हर_हर_महादेव

#श्री_महाकाल_लोक"
1075,2022-10-17 03:08:17+00:00,@jitupatwari @BJP4India बंदर के हाथ में अस्तुरा
1076,2022-10-17 03:07:57+00:00,@BJP4India @AmitShah भैया...   अनुराग ठाकुर और अपने सुपुत्र का तोह कुछ ख्याल करते बोलने से पहले।
1077,2022-10-17 03:07:43+00:00,@DrMohanYadav51 @BJP4MP @BJP4India 🙏🙏🙏
1078,2022-10-17 03:06:43+00:00,@DrMohanYadav51 @BJP4MP @BJP4India Jay mahakaal
1079,2022-10-17 03:06:22+00:00,"वाह रे bjp वालो , सही नाच नचवा रहे हो मध्यप्रदेश के फर्जी महाराज को ☺️☺️☺️☺️ @BJP4India"
1080,2022-10-17 03:04:13+00:00,@DrMohanYadav51 @BJP4MP @BJP4India Bol Bum
1081,2022-10-17 03:03:32+00:00,"बड़े भईया @Shehzad_Ind जी को जन्मदिन की हार्दिक हार्दिक बधाई एवं शुभकामनाएं🙏

प्रभु श्रीराम बाबा महाकाल का आशीर्वाद सदा आप पर बना रहे ईश्वर से यही कामना करता हूँ.!! 
@BJP4India @BJP4Delhi https://t.co/WsIEG1zC5W"
1082,2022-10-17 03:01:55+00:00,"देश का प्रधानमंत्री नहीं प्रचार मंत्री हे 🙁आपको क्या लगता हे ? 
#NarendraModi #Gujarat #GujaratElections #Gujaratpolitics #गुजरात #Gujrat #bjp #GujaratElections2022"
1083,2022-10-17 03:01:31+00:00,"BJP walon ye kya hai ,majak bana Diya desh ko bech ke rakh Diya. Hi ---------hi modi. https://t.co/RnY7T29XQ4"
1084,2022-10-17 03:01:11+00:00,"@Pmewarabhl @BJP4India @Shehzad_Ind @AsindDudaram @Ajitsingh4BJP @ashokajmerabjp @Amarsinbjp @badolibhupendra @piyushsoni8 @Dileep4BJP @Kuldeep__BJYM @Vijaypal_Singh_ काशी विश्वनाथ जी की कृपा आप पर सदा बनी रहे,
 जन्मदिन की बधाई💐🎂💐"
1085,2022-10-17 03:00:21+00:00,@JM_Scindia Bjp main aate hi daadi yaad aa  gayi 😆
1086,2022-10-17 02:59:22+00:00,"देश की सबसे पुरानी पार्टी जिसकी उम्र 137 वर्ष हो गयी है, आजादी के बाद अधिकांश समय सत्ता में भी रही कि महान नेता से सुसज्जित इस पार्टी को आज फिर से देश जोड़ने की आवश्यकता पड़ रही है तो यह हमारी राष्ट्रीय शर्म का विषय है,क्यो? गंभीरता से विचार करना पड़ेगा।
@INCIndia @BJP4India"
1087,2022-10-17 02:57:10+00:00,"ये शिवराज सिंह और अमित शाह कि हिन्दी शिक्षा है जिसमे वो अंग्रेजी कि किताब का हिन्दी अनुवाद तक नहीं लिखवा पाये. 

मतलब गजबै है

@AmitShah @BJP4India https://t.co/M6gx6bkqxV"
1088,2022-10-17 02:53:50+00:00,@naveenjindalbjp @BJP4India @Shehzad_Ind Happy birthday 🎂🥳
1089,2022-10-17 02:53:48+00:00,@DrMohanYadav51 @BJP4MP @BJP4India जय श्री महाकाल🙏
1090,2022-10-17 02:53:11+00:00,"जब @BJP4India विपक्ष में थी!
#रुपये की गिरती क़ीमत और #महंगाई,
जैसे मुद्दों को कितनी गंभीरता से समझाती थी!

#BjpFailsInIndia https://t.co/AxRUMzKnp8"
1091,2022-10-17 02:48:11+00:00,"Yah hai BJP walon ka jhooth. Asali deshbhakt hone ka praman de rahe bhai, jiski degree hi farji hai. https://t.co/1QrTbpBCD4"
1092,2022-10-17 02:45:53+00:00,चुनाव घोषित होने के बाद प्रधानमंत्री के किसान सम्मान निधि जारी करने के Schedule को आगे क्यों नहीं बढ़ाया? @ECISVEEP क्या दो महीने पहले या एक महीने बाद जारी नहीं हो सकती थी? कम से कम चुनाव के समय तो BJP की चरण वंदना छोड़ कर अपना कर्तव्य निभाते!!
1093,2022-10-17 02:39:39+00:00,@DrMohanYadav51 @RajatDhakad5151 @AmitShah @ChouhanShivraj @BJP4MP @BJP4India @PMuralidharRao @vdsharmabjp @HitanandSharma @JansamparkMP @jd_ujjain जय हो देवता ❤️🙏
1094,2022-10-17 02:35:01+00:00,"@DrMohanYadav51 @BJP4MP @BJP4India Baba Mahakal ji sab bhakton par kripa kare.

Jai Shiv Shambhu."
1095,2022-10-17 02:29:03+00:00,@isudan_gadhvi 70% school bjp vada neta o ni chhe pachhi e j thay ne GUJRAT ma
1096,2022-10-17 02:28:52+00:00,@DrMohanYadav51 @BJP4MP @BJP4India Jay Shri Mahakaleshwar
1097,2022-10-17 02:24:27+00:00,@BJP4India @AmitShah जुमले है कि खत्म होने का नाम नहीं ले रहे हैं...
1098,2022-10-17 02:23:49+00:00,"झूठ के पैर नही होते, सच को बदला नही जा सकता... 
कब तक लोगों को झूठ दिखाओगे तुम्हारी बौखलाहट बता रही है
 भारत जोड़ यात्रा से तुम्हारा क्या हो रहा है 
कब तक जनता को गुमराह करोगे जनता सब जान गई है  @BJP4MP  @BJP4India @PMOIndia @AmitShahOffice https://t.co/mdkROWMJTh"
1099,2022-10-17 02:22:45+00:00,BJP walon aankh khuli hogi to Gaur se dekho isko bolate Hain deshbhakt. https://t.co/2mEMQ1lsbh https://t.co/ILHCggVKI8
1100,2022-10-17 02:22:28+00:00,@Nupurfan_ Bjp
1101,2022-10-17 02:19:32+00:00,@DrMohanYadav51 @BJP4MP @BJP4India जय श्री महाकाल देवता ❤️🙏
1102,2022-10-17 02:18:59+00:00,@ActivistSandeep Congress aur bjp ke naam upar niche ho gaye numbers sahi hain
1103,2022-10-17 02:18:20+00:00,"पंजाब,उड़ीसा,दिल्ली,हिमाचल ,हरियाणा,झारखंड सरकारों ने संविदा कर्मियों को नियमित किया गया,राजस्थान एवं छत्तीसगढ़ ने भी संविदा के नियमितीकरण हेतु विभागों से जानकारी बुलाई गई जबकि म.प्र कि सरकार के द्वारा भाजपा जनसंकल्प 2013 आज दिनांक तक लंबित है इसका जवाबदार कौन है? @BJP4India https://t.co/vLIW711Qml"
1104,2022-10-17 02:15:56+00:00,"अंदाज ताकत का लगाया जा सकता है किसी के हौसले का नही
🌹🙏सुधीर यादव 🙏🌹     
@BJP4MP @BJP4India"
1105,2022-10-17 02:03:27+00:00,पन्ना जिले के अजयगढ क्षेत्र में रेत का अवैध खनन और परिवहन पुलिस अधिकारियो के संरक्षण में किया जाता है @Bpsingh_bjp खनिज मंत्री के क्षेत्र में खुलेआम रेत माफिया कर रहे हैं रेत का उत्खनन परिवहन जिला प्रशासन मौन है! @CollectorPanna @SP_SPPANNA @sagarcomisioner @drnarottammisra
1106,2022-10-17 02:02:23+00:00,@DrMohanYadav51 @BJP4MP @BJP4India जय श्री महाकाल भाईसाहब
1107,2022-10-17 02:00:55+00:00,@DrMohanYadav51 @BJP4MP @BJP4India 🙏🌹 जय श्री महाकाल 🌹🙏
1108,2022-10-17 01:59:33+00:00,@GautamGambhir @BJP4India @JPNadda Pehle bjp chodo .....jhuth ka daman pakad kar Sach ki baate bhi acchi nhi lagti
1109,2022-10-17 01:57:52+00:00,@DrMohanYadav51 @BJP4MP @BJP4India जय श्री महाकाल 🙏
1110,2022-10-17 01:53:36+00:00,"🙏🌹 *जय श्री महाकाल*🌹🙏
*श्री महाकालेश्वर ज्योतिर्लिंग का आज का भस्म आरती श्रृंगार दर्शन*
🔱 *17 अक्टूबर  2022 (सोमवार)*🔱

@BJP4MP @BJP4India https://t.co/cFYAiYSKx6"
1111,2022-10-17 01:49:34+00:00,@bjpanilfirojiya @BJP4India @BJP4MP @BJYM @PMOIndia @narendramodi @JansamparkMP @ChouhanShivraj @jd_ujjain @PROJS_Ujjain @HitanandSharma Nice
1112,2022-10-17 01:34:57+00:00,@DrMohanYadav51 @BJP4MP @BJP4India 🙏🙂जय श्री महाकाल बाबा
1113,2022-10-17 01:31:05+00:00,@Neelesh_0007 @BJP4India @ChouhanShivraj @drnarottammisra @Indersinghsjp @JPNadda @MPTakOfficial #51000_MPTET_VARG_3 ko trend karaiye.#tag ek rahega to jyada tweet honge.ese me trend nhi ho payega.
1114,2022-10-17 00:17:24+00:00,"सच में @RSPraveenSwaero जी और @Seemasamridhi जी @bspindia में तारीफ़ काबिल काम कर रहे है ! इतने अच्छे लीडर bjp में होते तो मीडिया भी इन्हें प्रोमोट करती ! लोगों को सोचना चाहिए कि इतने पढ़े लिखे लोग आखिर bsp को ही क्यों चुना, जबकि अन्य पार्टी भी कर सके थे !
#DARYS
@Mayawati https://t.co/KO7YPVchph"
1115,2022-10-17 00:06:41+00:00,@BJP4India @JPNadda कट्टर ईमानदारी के साथ घोटाला करने वाला दल बन गया है आम आदमी पार्टी यह देश और समाज के लिए घातक है भारतीय जनता पार्टी जिंदाबाद जय श्री राम
1116,2022-10-16 23:52:28+00:00,@BJP4India @KailashOnline Superb
1117,2022-10-16 23:52:05+00:00,@bjp_berasia @sarda_33 @kuldeeprathodmp Happy birthday sir
1118,2022-10-16 23:49:30+00:00,@Dr_RizwanAhmed @INCIndia @BJP4India @AamAadmiParty भा ज पा.....
1119,2022-10-16 23:49:17+00:00,@Dr_Uditraj @INCIndia अब ए गेलिये ये भारत के इंजीनियर ने बनाई है bjp ने नही
1120,2022-10-16 21:30:23+00:00,"https://t.co/CRaRLscTDd
#Sendhwa-#Khetia : #जैन_सोश्यल_ग्रुप #सेंधवा और #समता_युवा_संघ #खेतिया ने #विशाल #रक्तदान #शिविर का #आयोजन किया. #Newsleaders #Bhopal #Barwani #MadhyaPardesh #Khargone #Indore  #BloodDonationCamp #Bloodborne #ChouhanShivraj #Kamalnath #BJP #Congress #Jays https://t.co/EAFaLdAGun"
1121,2022-10-16 20:55:48+00:00,@bjpanilfirojiya @AmitShah @ChouhanShivraj @PMOIndia @BJP4India @BJP4MP बधाई
1122,2022-10-16 20:48:38+00:00,"जय एकलिंग जी-जय महाराणा,बधाई हो।💐
@madhavdasbjp @Dr_Sitasaran 
@BJP4Narmadapur1 
@iamanbjp @SuneelRathore_
@pankajjoshimp @Bpsingh_bjp 
@SadhnaShivraj @vdsharmabjp 
@narendramodi @PMOIndia"
1123,2022-10-16 20:48:05+00:00,@RampalSingh_BJP आदरणीय भाईसाहब जी आपका बहुत बहुत धन्यवाद व सहृदय आभार ❤️🙏
1124,2022-10-16 19:48:39+00:00,@Sunil_SharmaINC Dhongi log hai ye inme se ek ne bhi Bharat jodo yatra ki tareef nhi ki or na hi sprt kia ye log khujliwal ki team k h jo apne apko bjp se alag bata rhe h
1125,2022-10-16 19:29:16+00:00,"भूख और कुपोषण में भारत 121 देशों में 107वें स्थान पर!
अब प्रधानमंत्री और उनके मंत्री कहेंगे, 'भारत में भुखमरी नहीं बढ़ रही है बल्कि दूसरे देशों में लोगों को भूख ही नहीं लग रही है!'
RSS–BJP कब तक असलियत से जनता को गुमराह कर,भारत को कमज़ोर करने का काम करेगी❓"
1126,2022-10-16 19:27:59+00:00,@UbhaHardev @BJP4Punjab @PSBrarOfficial @PMOIndia @AmitShah @mssirsa @vikassingh_bjp @BJP4India @Sanjeevarora64 @Sarthakvikas @narendramodi @DineshD40823229 @kuldip09kuldip @Kuldeepgarg1981 @MengiKuldip @BatraK9 🙏🏻
1127,2022-10-16 19:19:24+00:00,"@rickyjha20 @AzmatKh88603747 @BJP4India जैसे को तैसा, adobe सबको आता है केवल बीजेपी को ही नहीं https://t.co/SlqLvvK1Gb"
1128,2022-10-16 19:03:44+00:00,"जितने भी गोदी मीडिया और अर्ध गोदी मीडिया चैनल हैं, “कांग्रेस का  अध्यक्ष कौन होगा” के मुद्दे को बार बार उठा रहे हैं लेकिन सिर्फ़ मजमा जमा रहे हैं, किसी हितैषी की तरह तो नहीं ही उठा रहे हैं….और “BJP का अध्यक्ष कैसे बना” इस पर कभी कोई चर्चा आयोजित न कर सके."
1129,2022-10-16 18:56:10+00:00,"भारत में हमें और कितना इंतज़ार करना होगा “नमस्कार मैं रवीश कुमार (While We Watched) देखने के लिये? 

वैसे हम जैसे लोग एकाध बार प्राइम टाइम पर भले ही उन्हें देख न पायें, लेकिन BJP IT सेल और अंधभक्त मंडली बिला नागा ‘प्राइम टाइम विथ रवीश कुमार’ देखती है. https://t.co/8y33DT9o9H"
1130,2022-10-16 18:54:34+00:00,"https://t.co/tCfF0HU9FN 
#Newsleaders : गंदे नाली के पानी को साफ कर नदी में छोड़ने का मप्र के #खरगोन जिले में पहला #प्रयोग,#ड्वाटस् #संरचना से #कृत्रिम झीरी बनाकर गंदे पानी को किया साफ!#Khargone #Bhopal #Barwani #Indore #BJP #MadhyaPardesh #Indore #ChouhanShivraj #Congress #Jays https://t.co/zn0cXA6e7W"
1131,2022-10-16 18:46:45+00:00,"#waahmodijiwaah @NMOBharat  #MedTwitter
Why BJP government is not declaring  hindi as a ""National language""  if they really want to promote hindi???? In Present situation BJP is in majority in both lower and upper house of parliament !!! https://t.co/5XHdADRslO"
1132,2022-10-16 18:34:29+00:00,"@ankitsawansukha @ramesh_dugar @Swamy39 एक दिन के ज्ञानी जी सुनिए और चेक करिये पूरी दुनिया की करेंसी कमजोर हुई हैं डॉलर के मुकाबले हमारी भी हुईं हैं लेकिन यूरो, येन, पाउंड के मुकाबले मजबूत  पिछले 8 सालों में हमारी करेंसी  इसलिए निर्मला जी ने कहा हम कमजोर नहीं हुए डॉलर मजबूत हुआ हैं ।
भाई bjp और cng मत करना only for kw"
1133,2022-10-16 18:34:08+00:00,@ManojTiwariMP @ArvindKejriwal Waha se jyada dhua bjp ke pichwade me dikhayi de raha hai
1134,2022-10-16 18:33:05+00:00,"@GautamGambhir @BJP4India @JPNadda Worldcup aa gaya h tum commentary ki practice kar rahe ho kya yaha ...
#DhoniIsBestAlways"
1135,2022-10-16 18:27:23+00:00,"@RahulGandhi Are to bhai kar na 
Tum hi kar lo aakhir Bharat tumhara bhi desh hai na tum bhi usk nagrik ho itni badi party ke adhyaksh ho kya nahi kar sakte.
Are sala tumne ye congress bjp k chakkar me hi aadha desh lutwa diya.
Ab or kya chahta hai bhai...pappu"
1136,2022-10-16 18:25:01+00:00,@prahladspatel @narendramodi @PMOIndia @JPNadda @BJP4India @mansukhmandviya @Bhupendrapbjp @CRPaatil @BJP4Gujarat @BJP4MP @BJP4RajkotJilla @pspoffice सबका साथ सबका विकास @prahladspatel
1137,2022-10-16 18:24:59+00:00,"किसान कल्याण हेतु संकल्पित भाजपा सरकार।

माननीय प्रधानमंत्री श्री @narendramodi जी कल 17 अक्टूबर 2022 को""पीएम किसान सम्मान सम्मेलन 2022""का उद्घाटन करेंगे एवं किसान सम्मान निधि की 12वीं किस्‍त जारी करेंगे.!
#PMKisanSammanNidhi 
@BJP4India
@BJP4MP
@BJP4Bandhavgarh 
@BJP4UmariaMP https://t.co/PZNZAnG9Lp"
1138,2022-10-16 18:21:36+00:00,@slathi11 @BJP4MP @JPNadda @KailashOnline @Ramesh_Mendola @AkashVOnline @BJP4Indore @OfficeOfDrSP @madhusharmabjp @SumanSharma_BJP @DrKanchanSoral @ombirlakota आपकी मंगलकामनाओं के लिए आभार....
1139,2022-10-16 18:19:26+00:00,@chotesarkar25 @BJP4India @BJP4MP @AkashVOnline @KailashOnline @OfficeofSSC @advpushyamitra @gauravranadive @narendramodi @drnarottammisra आपकी मंगलकामनाओं के लिए आभार....
1140,2022-10-16 18:18:44+00:00,@LaxmanYasav3 @narendramodi @PMOIndia @AmitShah @BJP4India @drramansingh @BJP4MP @ChouhanShivraj @OfficeofSSC आपकी मंगलकामनाओं के लिए आभार....
1141,2022-10-16 18:18:39+00:00,"नर्मदापुरम में अपराजित योद्धा,अदम्य शौर्य,वीरता व राष्ट्रभक्ति के प्रतीक वीर शिरोमणि महाराणा प्रताप जी की प्रतिमा का अनावरण जिले के प्रभारी मंत्री माननीय श्री बृजेन्द्र प्रताप सिंह जी,मान.सांसद श्री उदय प्रताप सिंह जी,विधायक श्री डॉ सीताशरण शर्मा जी द्वारा किया गया।
@Bpsingh_bjp https://t.co/DflNfMqwkd"
1142,2022-10-16 18:18:26+00:00,@KundanYadav1210 @BJP4India आपकी मंगलकामनाओं के लिए आभार....
1143,2022-10-16 18:16:28+00:00,@GaneshGINC @BJP4India देखिए भैय्या हमारी कांग्रेस तो समाप्त हो गई है अब राजस्थान और छत्तीसगढ़ से भी सत्ता हाथों से निकल रही है देख रहे हों ना भैय्या । कांग्रेस मुक्त भारत हैं मेरा यही सपना ना कोई पराया और ना ही कोई अपना। राहुल गांधी बेस्ट काॅमिडीयन ओफ द ईयर 😆😆😆😆😆😆
1144,2022-10-16 18:12:27+00:00,"Wah Modi Ji Wah...
#AndherNagariChaupatRaja
@BJP4India @narendramodi @PMOIndia @FinMinIndia @nsitharaman 
.
.
.
.
@ArvindKejriwal @msisodia @raghav_chadha @ipathak25 @AAPMPOfficial @PankajSinghAAP  @AAPRaniAgrawal @AYWMPOfficial @sandeepsahuAAP https://t.co/NjapeVkkvV"
1145,2022-10-16 18:06:00+00:00,"नर्मदापुरम में अपराजित योद्धा,अदम्य शौर्य,वीरता व राष्ट्रभक्ति के प्रतीक वीर शिरोमणि महाराणा प्रताप जी की प्रतिमा का अनावरण जिले के प्रभारी मंत्री माननीय श्री बृजेन्द्र प्रताप सिंह जी,मान.सांसद श्री उदय प्रताप सिंह जी,विधायक श्री डॉ सीताशरण शर्मा जी द्वारा किया गया।
@Bpsingh_bjp https://t.co/a6qsyU99iC"
1146,2022-10-16 18:05:26+00:00,@brajeshyadav001 @BJP4India @drsudhayadavBJP Happy birthday to you respected di pranam charansparsh 🎂🎂🎂🎂
1147,2022-10-16 18:05:05+00:00,@brajeshyadav001 @BJP4India @drsudhayadavBJP Happy birthday to you respected diii pranam charansparsh 💐🎂💐🎂💐🎂
1148,2022-10-16 18:03:20+00:00,@HardikPatel_ @PRupala @JM_Scindia @narendramodi @CRPaatil @AmitShah @ianuragthakur @shivprakashbjp @ratnakar273 @CTRavi_BJP @ArunSinghbjp 10-20 log hi araha hai Hardik patel itna plbulane pe bhi
1149,2022-10-16 18:03:09+00:00,"प्रधानमंत्री श्री @narendramodi 17 अक्टूबर को 'पीएम किसान सम्मान सम्मेलन 2022' का उद्घाटन करेंगे एवं किसान सम्मान निधि की 12वीं किस्‍त जारी करेंगे।

@BJP4MP 
@ChouhanShivraj 
@nstomar 
@vdsharmabjp 
@KamalPatelBJP 
@Darshanc_bjp 
@bjpkm4kisan 
@SharmaaAbhishek 
@vinendramittal https://t.co/w5I79Wwsvt"
1150,2022-10-16 17:59:57+00:00,@JPBhaiBJP @BJP4India @BJP4Delhi @narendramodi @AmitShah @JPNadda @VijayGoelBJP @siddharthanbjp @PandaJay @alka_gurjar Only ops https://t.co/m8VjbjG2Uq
1151,2022-10-16 17:59:57+00:00,"गोदी मीडिया के एक स्तंभ @TheLallantop के सीईओ @IndiaToday के चीफ एडिटर सौरभ द्विवेदी के मोदीयाबिंद का सफल ऑपरेशन कर दिया गया हैं | न केवल @RahulGandhi पर अपशब्दों के साथ किये गये ट्वीट हटा दियें बल्कि खुद की बेवकूफी भी मानी |
अभी तो यात्रा शुरू हुई हैं
@INCIndia 
@BJP4India"
1152,2022-10-16 17:49:40+00:00,"बधाई हो....
भुखमरों का विश्वगुरु बना हमारा भारत!
#ग्लोबल_हंगर_इंडेक्स_रिपोर्ट में हुआ खुलासा!
@BJP4India @BJP4MP @JPNadda @vdsharmabjp @RSSorg @VHPDigital @BJYM @MPBJYM @ABVPVoice @ABVPMB @INCIndia @INCMP @OfficeOfKNath @KKMishraINC @BabelePiyush @MukulWasnik @jpagrahari1 @PMO https://t.co/ivtY5RvXRA"
1153,2022-10-16 17:48:31+00:00,@Nupurfan_ BJP
1154,2022-10-16 17:35:20+00:00,@bjpanilfirojiya @BJP4India @BJP4MP @BJYM @PMOIndia @narendramodi @JansamparkMP @ChouhanShivraj @jd_ujjain @PROJS_Ujjain @HitanandSharma जय श्री राम भाईसाहब
1155,2022-10-16 17:32:32+00:00,@Abhi_4_BJP_ Done
1156,2022-10-16 17:29:40+00:00,"रामलीला मैदान नई दिल्ली से @BJP4India के राष्ट्रीय अध्यक्ष @JPNadda जी भाजपा नीति के बारे में बता रहे हैं। 
जिन्हें यही न पता हो कि उनका जन्म कब हुआ है उनकी नीति और नीयति कैसी होगी ये बखूबी अंदाजा लगाया जा सकता है।
@ASinghINC 
@srinivasiyc 
@IYC 
@IYCMadhya 
@BJP4MP 
@BJP4Gujarat https://t.co/ndmaIMHWAC"
1157,2022-10-16 17:27:42+00:00,"CBI से मिले समन के बाद मनीष सिसोदिया ने LG से पूछे सवाल, सिंह ने कहा- गुजरात में हार से डरी BJP #CBI #LG #AAP #ManishSisodia #BJP #HindiNews #News 
https://t.co/u1Li0IXtck"
1158,2022-10-16 17:20:43+00:00,"माननीय गृहमंत्री लौह पुरुष श्री @AmitShah जी का शासकीय हवाई अड्डे पर स्वागत किया।

चिकित्सा शिक्षा हिन्दी में प्रारंभ करने हेतु हिन्दी में चिकित्सा शिक्षा पुस्तकों का विमोचन करने पधारे माननीय गृहमंत्री जी का हार्दिक अभिनंदन, स्वागत व वदंन💐💐💐
@BJP4India @ChouhanShivraj https://t.co/l2EThuUUeP"
1159,2022-10-16 17:17:40+00:00,"#MP_में_हिंदी_में_MBBS 
श्री - @AmitShah @ChouhanShivraj
@vdsharmabjp @RampalSingh_BJP
@JP_kirar @Viveksh77517640 @SharmaaAbhishek @iPawandubey @BJP4MP @BJP4India https://t.co/RNDQTEzBYP"
1160,2022-10-16 17:17:06+00:00,@TopologyInVeins @tarunchughbjp @BJP4India @narendramodi @AmitShah @JPNadda @PMOIndia @BJP4JnK Shameless BJP
1161,2022-10-16 17:12:21+00:00,"@bjpanilfirojiya @BJP4India @BJP4MP @BJYM @PMOIndia @narendramodi @JansamparkMP @ChouhanShivraj @jd_ujjain @PROJS_Ujjain @HitanandSharma बेटी अभिमान होती हैं एक पिता का बेटियों से ही घर होता रोशन सारा!!
शुभरात्रि @bjpanilfirojiya भैया"
1162,2022-10-16 17:00:42+00:00,@Minakshishriyan Bjp
1163,2022-10-16 16:59:28+00:00,@Nupurfan_ Bjp
1164,2022-10-16 16:49:24+00:00,"हिमाचल की है दरकार 
बदल देंगे BJP सरकार https://t.co/MjHbcr6Bmm"
1165,2022-10-16 16:49:19+00:00,"#51000_MPTET_VARG_3 

एक बार फिर ट्वीटर पर महाअभियान,
वर्ग 3 में 19 अक्टूबर को 51000 पदों पर भर्ती हेतु अधिक से अधिक संख्या में ट्वीट करें और इसे शेयर भी करे जिससे अन्य लोगों को जानकारी हो सके।
@NEYU4INDIA @DainikBhaskar @MPStudentsUnity @INCMP @MPTakOfficial @BJP4India @ndtv 🇮🇳 https://t.co/KWZ9QSP1SG"
1166,2022-10-16 16:48:35+00:00,@AmitShah @KirenRijiju Jai BJP
1167,2022-10-16 16:42:49+00:00,"कश्मीर पंडितो पर और पीड़ितों पर एक ओर फिल्म बना दो

अब तो रियल कश्मीर फाइल चल रहा है

कहा गए हमारे 56 इंच के मोदी जी। .......
@BJP4India 
@AmitShah https://t.co/XhBJR1Y0uI"
1168,2022-10-16 16:42:23+00:00,"दशहरा मिलन समारोह ग्राम पंचायत पाय (फकीरापुरवा)

@vdsharmabjp @ChouhanShivraj
@blsanthosh @shivprakashbjp @HitanandSharma @PMuralidharRao @SunilAmbekarM
@BJP4India @BJP4MP https://t.co/IMfTgjwEqb"
1169,2022-10-16 16:40:29+00:00,"प्रिय मित्र देवेंद्र फडणवीस, रुतुजा लटके के खिलाफ मत खड़ा करो बीजेपी प्रत्याशी...राज ठाकरे ने लिखा पत्र, मचा हड़कंप
#Devendrafadnavis #RajThackeray #BJP #RutujaRameshLatke #AndheriEastBypoll @BJP4India @RajThackeray @OfficeofUT 
https://t.co/c877J8ZbAG"
1170,2022-10-16 16:38:21+00:00,Bjp jit nhi rhi hai congress har rhi hai😂👀
1171,2022-10-16 16:38:14+00:00,@ManojTiwariMP @JPNadda @BJP4India @BJP4Delhi @BJPCentralMedia @siddharthanbjp @PandaJay @alka_gurjar @RamvirBidhuri @adeshguptabjp @AmitShah @narendramodi कब तक मन बहलाएंगे तिवारी जी
1172,2022-10-16 16:33:50+00:00,@BJP4India @AmitShah फिर तो देश में गरीब बचने ही नहीं चाहिए
1173,2022-10-16 16:32:53+00:00,"@INCIndia BJP जीत नहीं रही, कांग्रेस ही हार रही है।"
1174,2022-10-16 16:30:54+00:00,"@Shadananan2 Many NGO's had to close their activities in India because of BJP Govt in Central. But, still there are more to shut by Central Govt. Our neighbouring countries are worst in their economy &amp; in very bad condition, but they are better than India by the survey of these NGO's😡"
